,TARGET
131239,0
184841,0
125613,0
47885,1
78714,0
131535,0
30754,1
167647,0
47902,0
169369,0
101793,0
137445,0
62045,0
3717,0
59673,0
29376,1
44070,0
134353,0
1621,0
175344,0
167178,0
134431,0
12534,0
34659,0
109204,0
190295,0
158847,0
83376,0
146626,0
87465,0
151800,0
83616,0
13767,0
18645,0
81108,0
119909,0
107369,0
26090,0
31284,0
35113,0
32460,0
13924,0
34765,0
9492,0
86575,0
46843,0
71890,0
170963,0
22812,0
185484,1
192524,0
162542,0
61285,0
96623,0
77931,0
160379,0
48841,0
84371,0
103594,0
173823,1
162680,0
135996,0
152706,0
57027,0
186140,1
57423,0
122747,0
91331,1
61372,1
118232,0
190455,0
12632,0
81606,1
2732,1
94258,0
87071,0
13356,0
75352,0
106851,0
28246,0
55331,0
124259,0
172325,0
117089,0
41255,0
162103,0
69537,0
34089,1
26322,0
182596,0
6971,0
53333,0
132167,0
25322,0
139078,1
93221,0
76790,0
29782,0
149624,0
86722,0
172158,1
89823,0
164480,0
49792,0
7967,0
162774,0
134471,0
66159,0
187870,0
105464,0
114211,0
96487,0
93655,0
75602,0
18067,0
102765,0
113603,0
145319,0
138560,0
194596,0
130145,0
20570,0
58492,1
174649,0
46259,0
87237,0
64183,0
16246,0
91183,0
115223,0
19959,0
157981,0
95436,0
23542,1
61696,0
164107,1
162695,0
50642,0
50325,0
110396,0
171697,0
166787,0
166921,0
117570,0
140635,0
26221,0
166547,0
123063,0
92246,1
173385,1
186753,0
47921,0
134566,0
114257,0
4665,0
40627,0
105555,0
74202,0
188544,0
30083,0
115019,0
36313,0
189413,0
52139,0
153473,0
30768,0
11843,0
158159,0
101259,1
119504,0
54015,0
148409,0
118702,1
123489,0
36091,0
112127,0
185335,0
105648,0
61458,0
51655,0
158474,0
116827,0
147652,0
52599,0
112641,0
183421,0
49341,0
65041,0
180576,0
72727,0
176789,0
10819,0
5607,0
170,1
135524,0
125816,0
168330,0
34108,0
170384,1
160940,0
37603,0
111203,0
114768,0
8549,0
151961,0
109166,0
45457,0
104687,0
123953,0
66792,1
175599,0
32734,0
89550,0
43055,0
37343,0
47361,0
2886,0
76077,0
155489,0
181732,0
185015,0
122151,0
68013,0
16805,0
127662,0
84149,0
113645,0
96157,0
36836,0
103227,0
116770,0
7315,0
178317,0
16640,0
58464,0
49029,1
41059,0
130274,0
102427,0
140214,0
126926,0
148504,1
162054,0
48085,0
110530,0
6387,0
179165,0
70177,0
169985,0
167100,0
110238,1
106942,0
140025,0
79016,1
175807,0
152319,0
53232,0
114305,0
188251,0
170270,0
19487,0
129510,0
105765,1
126293,0
145308,0
10877,0
176193,0
161014,0
22094,0
142546,0
32709,1
68277,0
87328,0
29596,0
32783,0
17025,1
191802,0
53664,0
164522,0
175188,0
185631,0
98646,0
94667,0
146045,0
64694,0
32678,0
90251,0
100225,0
25226,0
188927,0
163770,0
61852,0
87649,0
110800,0
60151,0
110528,1
194591,0
42692,0
146751,0
57372,1
47740,0
85342,0
135497,0
25403,0
25311,0
169450,0
42477,0
143161,0
118257,0
172680,0
63975,0
51107,0
134594,0
174637,0
17584,0
177772,0
132188,0
69646,0
23616,0
110447,0
48205,0
70306,0
189484,0
167819,0
51607,0
112210,0
23285,0
85105,0
44313,0
76616,0
14655,0
7792,0
11880,0
166877,0
193786,0
42356,0
140446,0
153943,0
33560,0
14287,0
111434,0
32653,0
30900,0
105844,0
110916,0
130421,0
142543,0
27170,0
119952,0
126217,0
96285,0
95480,0
105641,1
120849,0
134443,0
103630,0
54639,0
142630,1
25280,0
105980,0
158992,0
96143,0
176914,0
130825,0
131799,0
121932,1
24873,0
71377,0
157973,0
17927,0
182772,0
21205,0
156589,0
172263,0
117934,0
68685,0
60016,0
99440,0
145646,0
24102,0
155418,0
136052,0
38916,0
4492,0
10295,0
52300,0
194524,0
63677,0
44684,0
99712,0
1836,0
38323,0
166888,0
174718,0
37745,0
72312,0
43012,0
141588,0
147398,0
14976,0
37102,0
66127,0
39009,0
118653,0
58042,0
137970,0
17689,0
97914,0
93993,0
147150,0
87622,0
62300,0
42600,0
58445,0
126443,0
115218,0
21161,0
127575,0
100053,0
77609,0
107748,0
139760,0
103930,0
185004,0
81928,0
50810,0
120176,0
71376,0
105621,0
151907,0
103047,0
14907,0
45072,0
126351,0
2347,0
66062,0
129766,0
126550,0
83472,0
71206,0
192833,0
102529,0
188203,0
178716,0
4822,0
158620,0
61401,0
184656,0
144927,0
187113,0
102929,0
177496,0
27801,1
164856,0
14850,0
58919,0
150903,0
4105,0
182294,0
30066,0
63921,0
164707,0
189631,1
119939,1
34782,0
182066,0
2333,0
169093,1
151549,0
122471,1
35975,0
60360,0
104530,0
57518,0
31057,0
26063,0
28845,0
83035,0
90550,0
71306,0
7531,0
104285,0
84223,0
3016,0
23732,0
23196,0
187910,0
40481,0
28972,0
58569,0
74282,0
120704,0
9113,0
117530,0
146111,0
115525,0
54725,0
31370,0
191300,0
151754,0
41725,0
157556,0
88323,0
167556,0
191608,0
106198,0
13786,0
47253,1
143068,0
157760,0
119332,0
24211,0
78093,0
117658,0
248,0
153867,0
141384,0
124603,0
85741,1
130716,0
180234,0
21496,0
137729,0
6056,0
108868,0
141500,0
127137,0
7221,0
33184,0
13491,0
173481,0
87060,0
179878,0
34850,0
193280,0
167577,0
150280,0
143374,0
77212,0
105386,0
107574,0
98315,0
160699,0
46961,1
89608,1
1194,0
129356,0
42070,0
193496,0
159887,0
173151,0
168598,0
41002,0
59658,0
6121,0
191164,0
18750,0
137826,0
174727,1
191023,0
6680,0
134468,0
132397,1
190164,0
33684,0
149866,0
39186,0
118533,0
179029,0
168567,0
98372,0
56871,0
39554,0
90683,0
28881,0
124437,0
163715,0
184804,0
102133,0
27334,0
85198,1
126591,0
36882,1
12340,0
70621,0
11339,0
190871,0
34396,0
13261,1
150380,0
178139,0
45507,0
181875,0
62235,0
99943,0
38034,0
24927,0
105923,0
107894,0
724,0
182716,0
168538,0
57246,0
169296,0
164999,0
179911,0
18571,0
80345,0
22384,0
123834,0
193658,0
98077,0
70395,0
102230,0
123043,0
22839,0
170846,0
89117,0
89440,1
24491,0
179674,1
161847,0
120829,0
108755,0
120544,1
17313,0
85077,0
9224,0
113726,0
192609,1
189792,0
148750,0
54484,0
107575,0
8914,0
156532,0
181637,0
185467,0
94599,0
72588,0
122997,0
18516,0
64084,0
83509,0
137437,0
81359,0
91433,0
81524,1
190332,0
39040,0
86128,0
12691,0
77580,0
37265,0
87155,0
31214,0
97731,0
1783,0
158937,0
147641,0
39564,0
33437,0
105225,0
176765,0
30343,1
24339,0
170688,0
189932,0
133035,0
129140,0
150320,0
152220,0
50345,0
69037,0
36742,1
34196,0
97184,0
181986,0
174736,1
7599,0
40254,0
183175,0
146730,0
160353,0
75797,0
139594,0
159538,0
78472,0
50786,1
170584,0
46682,0
110227,0
33790,0
164429,0
9444,0
187056,1
98307,0
163558,0
24975,0
78437,0
81516,0
171698,0
17285,0
73778,0
185426,0
79648,0
64391,0
10922,0
82341,0
118711,0
135403,0
132509,0
109950,0
93693,0
4467,0
138327,0
28858,0
27908,0
67744,0
51708,0
115148,0
130655,0
85641,0
71020,0
60693,0
67205,0
164925,0
53676,0
117067,0
78411,0
41180,0
33276,0
61638,0
74507,0
229,0
3640,0
15308,0
52140,0
156817,0
188903,0
159089,0
88208,0
25976,0
138054,0
19083,0
171123,0
176670,0
30615,0
32034,0
179005,0
141925,0
65167,0
84616,0
70729,0
125370,0
47038,0
191021,0
158498,0
19891,0
27998,0
150056,0
181488,0
172076,0
99536,0
89453,0
117025,0
127812,0
51608,0
343,0
16599,0
91212,0
73720,0
190669,0
25061,0
47299,0
22995,0
73332,0
37002,0
137323,0
129954,0
159328,0
56804,0
83279,0
4290,0
30691,0
62738,0
115145,0
125425,0
2232,0
160887,0
106128,0
146223,0
49451,0
3680,0
104494,0
87472,0
95383,0
185400,1
766,0
111941,1
123781,0
120662,0
182863,0
125796,0
19176,0
140350,0
141938,0
131533,0
51378,0
106112,0
143591,0
166047,0
10031,0
126703,0
92995,0
161083,0
113950,1
6860,0
48426,0
39401,0
104618,0
131676,0
170051,0
119827,0
135982,0
106234,0
57290,1
144108,0
136353,0
150702,0
156504,0
111983,0
111320,0
48725,0
57074,0
122117,0
55145,0
104570,0
92673,0
170156,0
187957,0
33038,0
52780,0
16677,0
67976,1
140362,0
171596,0
149359,1
170522,0
152490,0
19972,0
182789,0
66043,0
80004,1
114755,0
191192,0
1237,0
83302,0
79989,0
62367,0
76643,0
194220,0
188963,0
167193,0
39994,0
190969,0
73921,0
23234,0
72784,0
175302,0
98318,0
53754,0
99729,1
161337,0
55429,0
53202,0
57116,0
24957,0
98210,0
183533,0
66624,1
181254,0
20964,0
33591,0
36744,0
170709,0
191106,1
86533,0
115727,0
128327,0
81444,0
34101,0
114252,0
71753,0
14956,0
125740,0
48420,0
136607,0
40534,0
160926,0
51934,0
128021,0
125180,0
60341,0
71280,0
4675,0
100018,0
150203,0
132420,0
167158,0
59668,0
132753,0
186987,0
5234,0
165062,0
136400,0
26451,0
151837,0
62906,0
153876,0
55021,0
43255,0
88807,0
133282,0
60487,0
126580,0
138498,0
127786,0
51101,0
179250,0
39452,0
194391,0
79760,0
83871,0
105115,0
64937,0
28309,0
157949,1
145856,1
94416,0
8471,0
182485,0
130291,0
102395,0
112744,0
38493,0
130628,0
185892,0
88651,0
81926,0
165752,0
38612,0
14601,0
138031,0
138527,0
56543,0
15323,0
175371,0
2817,0
72497,0
47442,0
6368,0
20970,0
26252,0
190541,0
96270,0
176756,0
190520,0
39480,0
132350,0
153514,0
69417,0
60403,0
132562,0
154840,0
11562,0
110256,0
148173,0
2782,0
107272,0
187789,0
181240,0
71017,0
87147,1
49699,0
152483,0
13812,0
19571,0
83868,0
111012,1
1872,0
89355,0
86989,0
33764,0
133623,0
25602,0
65147,0
27675,0
177547,0
102902,1
66834,0
71537,1
49438,0
166591,0
134064,0
76103,0
193671,0
158201,0
111699,0
102480,0
74023,0
52633,0
155017,1
112618,0
108386,0
42623,0
53902,0
51395,0
861,0
10373,0
145577,0
96129,0
173703,1
56505,0
36762,0
28062,0
175872,0
41298,0
117599,0
123954,0
7872,0
145566,0
21875,0
53935,0
95096,0
36576,0
106740,0
78927,0
29403,0
58786,0
64328,0
104701,1
17453,0
62190,0
17399,0
77201,0
2810,0
3179,0
154239,0
94277,0
32453,1
992,0
100600,0
45994,0
149649,0
21447,0
71172,0
131591,0
178625,0
90357,0
156752,0
168249,1
186697,1
77147,0
178667,0
58715,1
70795,0
115907,0
169723,0
67054,0
90023,0
107966,0
171478,0
117952,0
95445,0
108371,0
57571,0
109555,0
79038,0
120900,0
87161,0
123775,0
47944,0
44863,0
42775,0
188305,0
52072,0
158092,0
84261,0
8713,0
46006,0
187806,0
12542,0
116955,0
52855,0
71386,0
67656,0
68845,0
107843,0
48327,0
39813,1
142533,0
49586,0
6326,0
172418,0
134691,0
70045,1
149426,0
50640,0
46020,0
64687,0
96798,0
148883,0
96262,0
191922,0
151812,0
176859,0
114156,0
71914,0
41600,0
178583,0
106419,0
160245,0
161887,0
102577,0
183165,0
20199,0
33686,0
140353,0
81364,0
8493,0
184399,0
182513,0
98867,0
31727,0
37808,1
23578,0
114072,0
122132,0
17079,1
16645,0
65367,0
56944,0
78609,0
155355,0
156351,0
104055,0
34541,0
15869,0
52287,0
70225,0
101242,0
42076,0
175150,0
157171,0
87822,0
69443,0
88591,0
35521,0
98528,0
62211,0
14500,0
80072,0
69131,0
68725,0
66532,0
15706,0
181158,0
104295,1
164250,0
152093,0
137793,0
7547,0
66729,0
3419,1
52966,0
125290,0
26929,0
174355,0
85233,0
10357,0
61558,0
47781,0
108444,0
134556,0
108425,0
96492,0
67535,0
84303,0
11276,0
14767,0
12293,0
30305,0
66696,0
89707,1
42651,0
181968,0
163330,0
43168,0
134833,0
47683,0
119532,0
126494,0
64395,0
60595,1
23503,0
76920,0
164686,0
1833,0
39206,1
67572,0
59839,0
129802,0
5372,0
95723,0
33279,0
172943,0
39087,0
75812,1
192634,0
6278,0
50969,1
148976,0
86905,1
56511,0
13086,0
173646,0
122178,0
170733,0
132702,0
176981,1
174058,0
176738,0
111899,0
90332,0
148188,0
90948,0
78099,0
150602,0
183092,0
127860,0
95603,0
36129,0
29395,0
139675,0
34519,0
120149,0
48761,0
45164,0
135177,0
105763,0
8216,0
149376,0
28955,0
180340,1
50137,0
64475,0
5078,1
112817,0
190763,0
16929,0
100659,0
29732,0
77604,0
16169,0
150297,0
33414,0
76879,0
111108,0
29584,0
180470,0
67309,0
1705,0
158894,0
62085,0
21769,0
175554,0
116692,1
32691,0
77288,0
15741,0
12202,0
161899,0
83923,0
125089,0
165994,0
110839,1
53654,1
40004,0
173299,0
165430,0
120336,0
138683,0
167590,0
8795,0
86308,0
61695,0
117571,0
162765,0
150889,0
76739,0
104811,0
172069,1
136938,0
125261,0
164774,0
40209,0
111259,0
9434,0
94722,0
46109,0
89971,0
146610,0
81328,0
66670,0
96442,0
171445,1
85937,0
183211,0
143993,0
87466,0
68775,0
137452,0
31023,0
37059,0
136417,0
162212,0
52620,0
115173,0
56444,0
46912,0
19827,0
96135,1
8575,0
117184,0
194377,0
160062,0
99340,1
169224,0
104817,0
122236,0
160609,0
12873,0
183336,0
36864,0
21777,0
84582,0
12198,0
30741,0
52657,0
190064,0
192023,0
169281,0
183723,0
115136,1
41236,0
107674,0
156123,0
73408,0
7560,0
46203,0
74294,0
54201,0
112384,0
15250,1
78031,0
29748,0
151352,0
117848,0
64022,0
177359,0
58752,0
28418,1
138743,0
7187,0
54777,0
116329,0
40304,0
193453,1
157764,0
133952,0
16755,0
130763,0
101288,0
152371,0
16516,1
181666,0
8505,0
141091,0
62785,0
159258,0
96459,0
136619,0
16490,0
116407,0
68762,0
99122,0
163998,0
48569,0
180165,0
11032,0
124007,0
148384,0
97935,0
132833,1
133205,0
122903,0
156497,0
183156,0
32830,0
104048,0
108982,0
177200,0
119243,1
70962,0
86471,0
29168,0
110700,0
13659,0
24028,0
65687,0
8084,0
120064,0
12645,0
40918,0
70252,1
85345,0
12828,1
53973,0
99758,0
82091,0
189601,0
127050,0
9920,0
148130,0
86264,0
184571,0
81422,0
60339,0
113024,0
92648,0
98892,0
111363,1
115515,0
177555,0
170027,0
58855,0
135015,0
95306,0
110600,0
90614,0
151257,0
155633,0
130988,0
40933,0
164610,0
158854,0
158517,0
30409,0
149246,0
165139,0
139702,1
142902,0
24168,0
117425,0
40697,0
108590,0
35884,0
14802,0
155126,0
62474,0
161942,0
95276,0
187037,0
129723,0
152227,1
171389,0
103364,0
23566,0
130317,1
78461,0
142683,0
44872,0
116107,0
4471,0
139324,0
40268,0
92823,0
88309,0
127609,0
31796,0
169602,0
94035,0
24612,0
178326,1
167034,1
56785,0
170719,0
108043,0
46248,0
81872,0
150613,0
98649,0
94077,0
37383,0
19683,0
180277,0
2128,0
156547,0
8716,0
66209,0
1709,0
84086,0
85044,0
139548,0
52680,1
101563,0
108729,0
74313,0
140065,1
149260,0
162651,0
126378,0
175439,0
74943,0
166575,1
29674,0
63324,0
191472,0
29509,0
160221,0
15754,0
50037,0
193379,0
193298,0
129128,0
177860,0
108489,0
160133,0
79328,0
60875,0
125599,0
17865,0
110533,0
155316,0
44035,0
25656,0
174235,0
173384,0
52561,1
93153,0
132454,0
41873,0
69139,0
33193,0
105406,0
72562,1
573,0
126125,0
142365,1
133344,0
160017,0
122030,0
15544,0
126729,0
138300,0
43771,0
3668,0
24452,0
25336,0
87873,0
63031,0
126261,0
191063,0
105752,0
32006,0
44519,0
37146,0
186679,0
185299,0
9923,0
175472,0
130186,0
142880,0
29305,0
81951,0
136505,0
163772,0
82672,1
149439,0
10359,0
160024,0
26577,0
142757,0
180145,0
12121,0
21010,0
71030,0
189946,0
133325,0
163649,0
130973,0
76885,0
185396,0
28079,0
149829,0
74333,0
55593,0
74613,0
49820,0
52658,0
76745,0
133669,0
99724,0
51316,0
12236,0
98312,0
112660,0
72467,0
146810,0
39077,0
136534,0
54868,0
40407,0
132032,0
85302,0
176333,0
190881,0
121138,0
107898,0
84766,0
49416,0
99787,0
60878,0
83379,0
139207,0
82164,0
119122,0
64593,0
86829,0
53786,0
90858,0
97222,0
185487,0
139197,0
191172,0
185712,0
102804,0
111107,0
142425,0
73204,0
29432,0
157843,0
42633,0
56463,0
111032,0
124843,0
173688,0
180522,0
91853,0
22591,0
164275,0
21926,0
128423,0
147146,0
63211,0
43533,0
27405,1
109951,0
164161,0
107752,0
89526,0
110019,0
6838,0
155912,0
62328,1
105527,0
43382,0
12626,0
160073,0
184710,0
3886,0
81870,0
148239,0
142638,0
162130,0
130750,1
70286,0
101087,0
107331,0
93945,0
126436,0
150819,0
42147,0
61735,1
170120,0
155198,0
106605,0
109648,0
155497,0
111314,0
151437,0
138567,0
58242,0
23171,0
14501,0
15024,0
24471,0
32042,0
10561,0
60298,0
174785,0
154586,0
55031,0
139182,0
17280,0
91391,0
38852,0
90108,0
36260,0
92676,0
138465,0
193863,0
95058,0
157076,0
124144,0
104820,0
177167,1
112468,0
120614,0
179637,0
42638,0
16879,0
81792,0
189835,0
76971,0
188631,1
165146,0
180403,0
103311,0
85299,0
157845,0
141821,0
50332,0
59097,0
22927,0
15854,0
174816,0
56742,0
159755,0
35907,1
139039,0
59473,0
141135,0
24252,0
192847,0
45767,0
157581,0
137155,0
162330,0
46959,1
168951,0
75550,0
164776,0
115106,0
113883,1
81202,0
117931,0
175386,1
177753,0
78987,0
186942,1
143299,0
106216,0
179115,0
5695,0
7904,0
145532,0
34481,0
89032,0
21522,0
13847,0
125156,0
2952,0
59282,0
73968,0
7166,0
175545,0
2156,0
108881,0
44529,0
1620,0
152877,0
139586,0
161412,0
146008,0
73823,0
6255,0
163448,0
193520,0
115299,0
187148,0
47197,1
147018,0
180608,0
182588,0
120895,0
155946,0
16100,0
185854,0
166808,0
104548,0
120519,0
180363,0
47172,0
4032,0
153908,0
110809,1
47065,0
72208,0
72252,0
152719,1
135355,0
27884,0
24268,0
23753,0
66218,0
137916,0
104969,1
41182,0
67849,0
32872,0
1748,0
71745,0
42970,1
171377,0
6041,0
15836,0
149672,0
150622,0
10558,0
8181,0
170363,0
9894,0
80804,0
137589,0
6360,1
127261,0
171020,0
57863,0
122042,0
151871,0
65700,0
123068,0
151106,0
37996,0
65521,0
70270,0
107771,0
102993,0
72019,0
116513,0
47610,0
88013,0
16268,0
190329,0
74560,1
163491,0
133105,0
41145,0
67216,0
131631,0
132618,0
30149,0
70139,0
30350,0
36439,0
43479,0
2290,0
116885,0
153118,0
147090,0
25375,1
86813,0
17348,0
48932,0
5649,0
146823,0
39522,0
113844,0
20884,0
151123,0
110110,0
12337,0
96422,1
164143,0
19346,0
99469,0
163388,0
163644,0
166061,0
124816,0
66779,0
70318,0
120425,0
104328,0
49247,0
34126,0
41950,0
74561,1
124617,0
154856,0
15858,0
35998,0
974,0
67836,0
128091,0
176971,0
165907,0
73776,0
116358,0
38350,0
130009,0
116503,0
60924,0
48883,0
178220,0
144332,1
4824,0
175975,0
122115,1
120566,0
100869,0
81849,0
2930,0
7168,0
10672,0
115506,0
7991,0
148131,0
92778,0
43908,1
7713,0
177822,0
155910,0
151338,0
39282,0
88430,1
132294,0
114930,0
180310,0
22490,0
99091,0
111035,0
89756,0
148863,0
114928,0
101349,0
18859,0
48170,0
149441,0
24877,0
181881,0
9529,0
156012,0
139097,0
174278,0
66384,0
52871,0
92429,0
95031,0
142641,0
9545,0
107846,0
88152,0
154341,0
114220,0
180960,0
169509,0
130322,0
31093,0
183392,0
15003,0
32055,0
64976,0
49771,0
188237,0
146672,0
21026,0
94165,1
130601,0
8438,0
93686,0
106295,0
190433,0
5506,1
137951,0
181386,0
67926,0
142639,0
123030,0
66817,0
51606,0
131626,0
104771,0
25834,0
67483,0
164257,0
15413,0
165508,0
29551,0
29078,0
148917,0
151426,0
34003,0
56659,0
87468,0
119491,0
150760,0
58605,1
136011,1
173712,0
148125,0
78657,0
17901,0
160984,0
180629,0
189619,0
164631,0
71866,0
188445,0
96960,0
32956,0
62665,0
141130,0
1428,0
61091,0
131016,0
107284,0
46242,0
158948,0
184388,0
149294,0
30501,0
163976,0
39177,1
166957,0
70434,0
20632,0
24174,0
71784,0
166592,1
139359,0
61715,0
78224,0
142664,0
119052,0
71130,0
100690,0
23541,0
152516,0
83948,0
83841,0
146867,0
124142,0
94524,0
127927,0
186200,0
39166,0
63881,1
3626,0
87014,0
37179,0
68310,0
194518,0
78777,0
189900,0
51709,0
3516,0
59686,0
119194,0
173470,0
136776,1
152955,0
40929,0
143084,0
167339,0
176603,0
90052,0
99654,0
81278,0
100326,0
47807,0
108731,0
72580,0
143011,0
106154,0
73256,0
154970,0
89055,0
182452,0
138538,0
49066,0
24379,0
192352,0
77796,1
162586,0
86450,0
155103,0
124735,0
122425,0
83197,0
2065,0
70915,0
18161,0
38267,0
41868,0
57764,0
47369,0
34349,0
50805,0
51552,0
167673,0
120246,0
97488,0
147521,1
77939,0
161638,0
6067,0
37435,0
108066,0
28677,0
3868,0
83235,0
82724,0
24154,0
73049,0
192435,0
31329,0
138535,0
10293,0
52333,0
26810,0
136179,0
173354,0
138443,0
147712,0
71581,0
18383,0
36587,0
82092,0
151505,0
92645,0
152051,0
148907,0
21020,0
139241,0
134397,0
79844,0
131823,0
149928,0
152906,0
85463,0
171337,0
38182,0
144810,0
27620,0
92411,0
133667,0
72677,0
177783,0
164203,1
62915,0
114992,0
69166,0
3415,0
97912,0
77677,0
177898,0
86937,0
41272,0
127778,0
160778,0
97537,0
22394,0
35128,0
146822,0
87940,0
100780,0
14692,0
122722,0
136798,0
90442,0
41275,0
143388,0
78200,0
88084,0
182031,0
187456,0
120676,0
186149,0
168894,1
123143,0
134841,0
21152,0
55074,0
95045,0
122557,0
176568,0
77631,0
144600,0
172008,0
55850,0
63912,0
183498,0
2972,0
173761,1
142923,0
24901,0
5185,0
150061,0
91477,0
171817,0
5527,0
3962,0
1920,0
143533,0
69574,0
53770,0
61964,0
126833,0
48566,0
87603,0
190761,0
37703,0
65438,0
111053,1
128284,0
11626,0
1919,0
5675,1
151298,0
23533,0
2911,0
76215,0
80900,0
120196,0
72552,0
183323,0
116023,0
124765,0
89717,0
23135,0
143631,0
30821,0
42420,0
40696,0
182198,0
11538,0
145529,0
9227,0
168443,0
26414,0
90936,0
117173,0
146918,1
97463,0
68709,0
32398,0
148927,0
394,0
172465,0
188279,0
48634,0
102667,0
82613,1
52099,1
141937,0
142367,0
44236,0
154354,0
22048,0
44790,0
129587,0
21418,0
55765,0
143034,0
36426,0
47540,0
31205,0
128778,1
127448,0
30412,0
82340,0
94824,0
27680,0
90427,0
142409,0
38565,0
190462,0
138477,0
160095,0
153541,0
86671,0
140462,0
114866,0
57385,0
7525,0
182420,0
32895,1
170879,0
184501,0
19748,0
149071,0
113152,0
154835,0
34698,0
114626,0
158209,0
150600,0
137139,0
33105,0
90569,0
136416,0
71790,0
12838,0
165785,0
72619,0
65803,1
89165,0
48829,0
116653,0
83620,0
114050,0
80700,0
62674,0
41268,0
100423,0
110278,0
116709,0
19196,0
15324,0
137564,0
115265,0
105261,0
134738,0
23708,0
27331,0
17936,0
80242,0
189390,0
177352,0
125489,0
82250,0
13444,0
162223,0
25390,0
85183,0
156390,1
167987,0
357,0
119750,0
106846,0
45400,0
44488,0
166402,0
24146,0
141962,0
165820,0
69599,0
132713,1
149703,0
63164,0
143416,0
47316,0
102129,0
127563,0
80060,0
81059,0
161309,0
184061,0
66930,0
137869,0
165906,0
79605,0
46945,0
159522,0
112061,0
30141,0
106376,0
183345,0
26857,0
41284,0
155966,0
135603,0
176221,0
50123,0
132589,0
159066,1
21927,0
116088,0
74691,0
43530,0
15393,0
101548,0
164327,0
119995,0
45131,0
14257,0
38577,0
63261,0
140347,0
106585,0
121340,0
118180,0
61962,0
114493,0
106109,0
185326,0
185290,0
67607,0
151602,0
10841,0
48304,0
157167,0
123250,0
127845,0
142269,0
150696,0
46312,1
186085,0
100881,0
166416,0
65002,0
48651,0
63351,0
122268,0
78121,0
129664,0
95207,0
95097,0
42967,0
33190,0
27606,0
123096,1
56688,0
3914,0
60383,0
40041,1
98542,0
99849,0
104927,0
82333,0
74067,0
129576,0
118970,0
147900,0
127808,0
135081,0
154726,1
6731,0
155175,0
15897,0
7143,0
28070,1
164742,0
77096,0
144981,1
114184,0
101757,0
126783,0
183116,0
45950,0
129623,0
92654,0
148418,0
133435,0
109906,0
106820,0
160238,0
117916,0
65716,0
182798,0
116723,0
14042,0
95273,0
74095,1
190789,0
118664,0
131335,0
180918,0
41565,0
134335,1
158851,0
17355,0
116285,0
176320,0
81380,0
90458,0
164870,0
84586,0
178208,0
104063,0
175322,0
99964,0
109483,0
3485,0
107430,0
97483,0
107483,0
48615,0
89601,0
165230,0
93434,0
41917,0
74307,0
85369,0
23775,0
94373,0
69682,0
17962,0
178952,0
61656,0
152281,0
50536,0
14111,0
98948,0
161663,0
180267,0
2159,0
112788,0
188200,0
167664,0
153206,0
33515,0
172097,1
144523,0
151561,0
35175,0
170024,0
